icc,ci_lo,ci_hi,icc3_consistency,icc3_ci_lo,icc3_ci_hi,paradigm,feature_name,stratum
0.804117647313252,0.78,0.83,0.8150301051389792,0.79,0.84,biomedclip,d0321,good
0.7739816180527562,0.75,0.8,0.7740340554549117,0.75,0.8,biomedclip,d0322,good
0.8379954322150247,0.82,0.86,0.8387283729778179,0.82,0.86,biomedclip,d0323,good
0.7942565862778381,0.77,0.82,0.7948737765845337,0.77,0.82,biomedclip,d0324,good
0.8047187571186724,0.78,0.83,0.81582757631875,0.79,0.84,biomedclip,d0325,good
0.857749643308104,0.84,0.88,0.8574866948834944,0.84,0.88,biomedclip,d0326,good
0.7663023835515738,0.74,0.79,0.7660823301039426,0.74,0.79,biomedclip,d0327,good
0.8194399746566198,0.8,0.84,0.8202698463121985,0.8,0.84,biomedclip,d0328,good
0.7350615973565704,0.7,0.77,0.7354784306616603,0.7,0.77,biomedclip,d0329,moderate
0.8409141387298464,0.82,0.86,0.8440064662489059,0.82,0.86,biomedclip,d0330,good
0.808194875205112,0.78,0.83,0.8079273015009331,0.78,0.83,biomedclip,d0331,good
0.8307069549956018,0.81,0.85,0.8353416570445484,0.81,0.86,biomedclip,d0332,good
0.8483596443442082,0.83,0.87,0.8500729271384566,0.83,0.87,biomedclip,d0333,good
0.7482270310242289,0.72,0.78,0.7525945799543845,0.72,0.78,biomedclip,d0334,moderate
0.7460616511434636,0.72,0.78,0.7458768768649234,0.72,0.78,biomedclip,d0335,moderate
0.7605827108286027,0.73,0.79,0.7624063169227463,0.73,0.79,biomedclip,d0336,good
0.7458084092548041,0.71,0.78,0.7494988118282493,0.72,0.78,biomedclip,d0337,moderate
0.8514658015383546,0.83,0.87,0.8513873243195689,0.83,0.87,biomedclip,d0338,good
0.7590415586426204,0.73,0.79,0.7601928554990788,0.73,0.79,biomedclip,d0339,good
0.8073881222593089,0.78,0.83,0.8072965024673379,0.78,0.83,biomedclip,d0340,good
0.8003347754138059,0.77,0.83,0.8031555120526743,0.78,0.83,biomedclip,d0341,good
0.8163219253824213,0.79,0.84,0.8165913259377248,0.79,0.84,biomedclip,d0342,good
0.8596333950910494,0.84,0.88,0.8598556701403968,0.84,0.88,biomedclip,d0343,good
0.8105138772987119,0.79,0.83,0.8105042532945946,0.79,0.83,biomedclip,d0344,good
0.866281777224069,0.85,0.88,0.871293271999502,0.85,0.89,biomedclip,d0345,good
0.8438410018245781,0.82,0.86,0.8480769489353451,0.83,0.87,biomedclip,d0346,good
0.7702644303460108,0.74,0.8,0.7741871173477508,0.75,0.8,biomedclip,d0347,good
0.8722499940939246,0.84,0.9,0.8917606606486149,0.88,0.91,biomedclip,d0348,good
0.8129300902198517,0.79,0.84,0.8133365218751031,0.79,0.84,biomedclip,d0349,good
0.8029825116594259,0.78,0.83,0.8054030514224678,0.78,0.83,biomedclip,d0350,good
0.7307915756018118,0.7,0.76,0.7304172657155644,0.7,0.76,biomedclip,d0351,moderate
0.8127340654651879,0.79,0.84,0.81376888697492,0.79,0.84,biomedclip,d0352,good
0.7496092216262195,0.72,0.78,0.7495803032366732,0.72,0.78,biomedclip,d0353,moderate
0.7542030271626126,0.72,0.78,0.754826682690313,0.72,0.78,biomedclip,d0354,good
0.7793956917698435,0.75,0.81,0.7825222447531283,0.75,0.81,biomedclip,d0355,good
0.803741697533166,0.78,0.83,0.8103689880911956,0.79,0.83,biomedclip,d0356,good
0.8732403467713153,0.85,0.89,0.8791664004223256,0.86,0.9,biomedclip,d0357,good
0.8313321056161778,0.81,0.85,0.8358591519994276,0.81,0.86,biomedclip,d0358,good
0.86131937772464,0.84,0.88,0.8644866720608567,0.85,0.88,biomedclip,d0359,good
0.7793839649083437,0.75,0.81,0.791357050497854,0.76,0.82,biomedclip,d0360,good
0.8191735794612878,0.79,0.84,0.8317371197355342,0.81,0.85,biomedclip,d0361,good
0.7576865702094066,0.73,0.79,0.7573591158706486,0.73,0.79,biomedclip,d0362,good
0.8731860384566784,0.85,0.89,0.88054977567731,0.86,0.9,biomedclip,d0363,good
0.7966915315629775,0.77,0.82,0.7974328938528918,0.77,0.82,biomedclip,d0364,good
0.7957109345115873,0.77,0.82,0.8015230187182881,0.78,0.83,biomedclip,d0365,good
0.82075386385212,0.8,0.84,0.8296622000413266,0.81,0.85,biomedclip,d0366,good
0.8073104170908512,0.78,0.83,0.811877298158868,0.79,0.84,biomedclip,d0367,good
0.768726810315048,0.74,0.8,0.7682990379299286,0.74,0.8,biomedclip,d0368,good
0.8196195964587841,0.8,0.84,0.8232547774178813,0.8,0.85,biomedclip,d0369,good
0.8025855781433808,0.78,0.83,0.8046374234556961,0.78,0.83,biomedclip,d0370,good
0.833451931897557,0.81,0.86,0.8452755574089157,0.82,0.87,biomedclip,d0371,good
0.7691811504727778,0.74,0.8,0.7698369061447892,0.74,0.8,biomedclip,d0372,good
0.8297242053626952,0.81,0.85,0.8361376108804813,0.81,0.86,biomedclip,d0373,good
0.7974130279275424,0.77,0.82,0.7985083929161622,0.77,0.82,biomedclip,d0374,good
0.7892531905824639,0.76,0.82,0.7891820348493299,0.76,0.82,biomedclip,d0375,good
0.8344278770914989,0.81,0.86,0.8345604090302197,0.81,0.86,biomedclip,d0376,good
0.7046462007121507,0.67,0.74,0.7044896408806409,0.67,0.74,biomedclip,d0377,moderate
0.8691680591359087,0.85,0.89,0.8691334510851884,0.85,0.89,biomedclip,d0378,good
0.8318611934945547,0.81,0.85,0.8322311661980974,0.81,0.85,biomedclip,d0379,good
0.8049769104531816,0.78,0.83,0.806820408323332,0.78,0.83,biomedclip,d0380,good
0.8713435654241887,0.85,0.89,0.8775475684938734,0.86,0.89,biomedclip,d0381,good
0.7765177601487641,0.75,0.8,0.7797165252247318,0.75,0.81,biomedclip,d0382,good
0.7402016527090076,0.71,0.77,0.7402268688564191,0.71,0.77,biomedclip,d0383,moderate
0.856473727365898,0.84,0.88,0.8563515788286992,0.84,0.88,biomedclip,d0384,good
0.7933182287220382,0.77,0.82,0.8024686959891273,0.78,0.83,biomedclip,d0385,good
0.7768394647917192,0.75,0.8,0.7816151305941065,0.75,0.81,biomedclip,d0386,good
0.7653451151313122,0.74,0.79,0.7651686703346577,0.74,0.79,biomedclip,d0387,good
0.7801591308642151,0.75,0.81,0.784878320579909,0.76,0.81,biomedclip,d0388,good
0.7871353152992822,0.76,0.81,0.7880174451818828,0.76,0.81,biomedclip,d0389,good
0.8175082001346118,0.79,0.84,0.8194956239157742,0.8,0.84,biomedclip,d0390,good
0.8243293821025217,0.8,0.85,0.8254894904878147,0.8,0.85,biomedclip,d0391,good
0.8106170822807162,0.78,0.84,0.8168920091694744,0.79,0.84,biomedclip,d0392,good
0.8066176363699207,0.78,0.83,0.8088103101743733,0.78,0.83,biomedclip,d0393,good
0.8093552967407973,0.78,0.83,0.8181732979952216,0.79,0.84,biomedclip,d0394,good
0.787880868014742,0.76,0.82,0.7966347105907634,0.77,0.82,biomedclip,d0395,good
0.8364155153992089,0.81,0.86,0.8432558266715445,0.82,0.86,biomedclip,d0396,good
0.8354499077518591,0.81,0.86,0.8407873281475848,0.82,0.86,biomedclip,d0397,good
0.8066761419449103,0.78,0.83,0.8124349223988143,0.79,0.84,biomedclip,d0398,good
0.8359892861550801,0.81,0.86,0.841530788274327,0.82,0.86,biomedclip,d0399,good
0.7708607478084709,0.74,0.8,0.7719850024900882,0.74,0.8,biomedclip,d0400,good
0.7956155199441359,0.77,0.82,0.7952418927909067,0.77,0.82,biomedclip,d0401,good
0.8602929023498508,0.84,0.88,0.8706832817148724,0.85,0.89,biomedclip,d0402,good
0.8353881349680686,0.81,0.86,0.8362258436436959,0.81,0.86,biomedclip,d0403,good
0.8630687854828462,0.84,0.88,0.8673135674270117,0.85,0.88,biomedclip,d0404,good
0.8353550148087728,0.81,0.86,0.842634327479875,0.82,0.86,biomedclip,d0405,good
0.8575013996753407,0.84,0.88,0.8621444865040229,0.84,0.88,biomedclip,d0406,good
0.8438356460300814,0.82,0.87,0.8579947874861333,0.84,0.88,biomedclip,d0407,good
0.7298992569081872,0.7,0.76,0.7307606152908607,0.7,0.76,biomedclip,d0408,moderate
0.7930566727017903,0.77,0.82,0.8002901328447769,0.77,0.83,biomedclip,d0409,good
0.8140714601666386,0.79,0.84,0.823596044082677,0.8,0.85,biomedclip,d0410,good
0.7398343086410627,0.71,0.77,0.7398086254345339,0.71,0.77,biomedclip,d0411,moderate
0.7754787832967249,0.75,0.8,0.775558448696284,0.75,0.8,biomedclip,d0412,good
0.8498204417340494,0.83,0.87,0.8585020877275636,0.84,0.88,biomedclip,d0413,good
0.8000941955657953,0.77,0.83,0.8069041484143904,0.78,0.83,biomedclip,d0414,good
0.7565904947234917,0.73,0.79,0.7572914775199602,0.73,0.79,biomedclip,d0415,good
0.7339981383933173,0.7,0.77,0.7343860695388486,0.7,0.77,biomedclip,d0416,moderate
0.8251301605430348,0.8,0.85,0.825462796051132,0.8,0.85,biomedclip,d0417,good
0.8239966542235965,0.8,0.85,0.8241791795723054,0.8,0.85,biomedclip,d0418,good
0.815222193405672,0.79,0.84,0.8207470878781278,0.8,0.84,biomedclip,d0419,good
0.7749250501289282,0.75,0.8,0.7767612133067252,0.75,0.8,biomedclip,d0420,good
0.8241613100562076,0.8,0.85,0.8254946338213299,0.8,0.85,biomedclip,d0421,good
0.7610321658326763,0.73,0.79,0.7681599574666687,0.74,0.8,biomedclip,d0422,good
0.7728205917620142,0.74,0.8,0.7729475777267664,0.74,0.8,biomedclip,d0423,good
0.7616385149033045,0.73,0.79,0.7614034077223855,0.73,0.79,biomedclip,d0424,good
0.7729206835123762,0.74,0.8,0.774410939786002,0.75,0.8,biomedclip,d0425,good
0.8400478331931377,0.82,0.86,0.8435858616933871,0.82,0.86,biomedclip,d0426,good
0.7915697889689826,0.76,0.82,0.7919907122341825,0.77,0.82,biomedclip,d0427,good
0.7984172011468064,0.77,0.82,0.8005606075388202,0.77,0.83,biomedclip,d0428,good
0.7881212317761631,0.76,0.82,0.8020964041406683,0.78,0.83,biomedclip,d0429,good
0.7879869963097379,0.76,0.81,0.7901220510393229,0.76,0.82,biomedclip,d0430,good
0.8479710369148785,0.83,0.87,0.8476720463089148,0.83,0.87,biomedclip,d0431,good
0.8574043919163409,0.84,0.88,0.8577604716031692,0.84,0.88,biomedclip,d0432,good
0.7494532142295043,0.72,0.78,0.7495145087000461,0.72,0.78,biomedclip,d0433,moderate
0.7922717933014716,0.76,0.82,0.7982476061375025,0.77,0.82,biomedclip,d0434,good
0.7688421351649793,0.74,0.8,0.7692068363157054,0.74,0.8,biomedclip,d0435,good
0.7530925646240652,0.72,0.78,0.7549277063827078,0.72,0.78,biomedclip,d0436,good
0.8098500482843201,0.78,0.83,0.8143098254779711,0.79,0.84,biomedclip,d0437,good
0.803100641133441,0.78,0.83,0.8035456614406725,0.78,0.83,biomedclip,d0438,good
0.7888801893110782,0.76,0.82,0.7888976039576541,0.76,0.82,biomedclip,d0439,good
0.7696597368802544,0.74,0.8,0.7700299450999961,0.74,0.8,biomedclip,d0440,good
0.769700205595007,0.74,0.8,0.770084234414676,0.74,0.8,biomedclip,d0441,good
0.7970891137918195,0.77,0.82,0.8065983195473206,0.78,0.83,biomedclip,d0442,good
0.8078469892036272,0.78,0.83,0.808886784061398,0.78,0.83,biomedclip,d0443,good
0.7874822484836437,0.76,0.81,0.7952461322207401,0.77,0.82,biomedclip,d0444,good
0.7999350457488402,0.77,0.83,0.8019731292985374,0.78,0.83,biomedclip,d0445,good
0.8164692340643189,0.79,0.84,0.817594714996803,0.79,0.84,biomedclip,d0446,good
0.6826825815484523,0.65,0.72,0.6862924781083114,0.65,0.72,biomedclip,d0447,moderate
0.7989117238802522,0.77,0.82,0.7993371350577351,0.77,0.82,biomedclip,d0448,good
0.8153448353790275,0.79,0.84,0.8157897617836202,0.79,0.84,biomedclip,d0449,good
0.7506613362813959,0.72,0.78,0.7504030549685149,0.72,0.78,biomedclip,d0450,good
0.8073020916686199,0.78,0.83,0.8094262183120688,0.78,0.83,biomedclip,d0451,good
0.8318564331132032,0.81,0.85,0.8354488537522337,0.81,0.86,biomedclip,d0452,good
0.7717855933915287,0.74,0.8,0.772081267878937,0.74,0.8,biomedclip,d0453,good
0.8608902032079957,0.84,0.88,0.8634500855596388,0.84,0.88,biomedclip,d0454,good
0.8057237025496458,0.78,0.83,0.8061561262613866,0.78,0.83,biomedclip,d0455,good
0.8094607948545198,0.78,0.83,0.819305856264543,0.8,0.84,biomedclip,d0456,good
0.8528442964996633,0.83,0.87,0.8653062918536223,0.85,0.88,biomedclip,d0457,good
0.7879681109247404,0.76,0.81,0.7888076008749614,0.76,0.81,biomedclip,d0458,good
0.8019658186375258,0.78,0.83,0.8034505380693419,0.78,0.83,biomedclip,d0459,good
0.7069861312377367,0.67,0.74,0.7071945724845077,0.67,0.74,biomedclip,d0460,moderate
0.7516954477328075,0.72,0.78,0.754251569943827,0.72,0.78,biomedclip,d0461,good
0.79448950054391,0.77,0.82,0.7945959971115373,0.77,0.82,biomedclip,d0462,good
0.7560511397672673,0.73,0.79,0.7567339066256049,0.73,0.79,biomedclip,d0463,good
0.7469507854156592,0.72,0.78,0.7518333824354833,0.72,0.78,biomedclip,d0464,moderate
0.8652781316423466,0.84,0.88,0.8726222994648865,0.85,0.89,biomedclip,d0465,good
0.8801339299546481,0.86,0.9,0.8831536975219801,0.87,0.9,biomedclip,d0466,good
0.7574564252125343,0.73,0.79,0.7603839517289684,0.73,0.79,biomedclip,d0467,good
0.7292948977766732,0.7,0.76,0.7292120823244953,0.7,0.76,biomedclip,d0468,moderate
0.7911329482682943,0.76,0.82,0.7957987799360993,0.77,0.82,biomedclip,d0469,good
0.8658451427414474,0.84,0.89,0.8797807968575657,0.86,0.9,biomedclip,d0470,good
0.8856754254178767,0.87,0.9,0.8909725185869477,0.88,0.91,biomedclip,d0471,good
0.8672441621847284,0.84,0.89,0.8794710148753746,0.86,0.9,biomedclip,d0472,good
0.7293139033975776,0.7,0.76,0.7290658714535263,0.7,0.76,biomedclip,d0473,moderate
0.7659508445573996,0.74,0.79,0.7660478732615459,0.74,0.79,biomedclip,d0474,good
0.8557860083533873,0.84,0.87,0.8585154622415456,0.84,0.88,biomedclip,d0475,good
0.8953718522395271,0.88,0.91,0.8994199432819826,0.88,0.91,biomedclip,d0476,good
0.7745207492075513,0.75,0.8,0.7790344989493427,0.75,0.81,biomedclip,d0477,good
0.8548513620799701,0.83,0.87,0.8609784527338089,0.84,0.88,biomedclip,d0478,good
0.8310844540410282,0.81,0.85,0.833210737938813,0.81,0.85,biomedclip,d0479,good
0.8308124495440422,0.81,0.85,0.8312531030564075,0.81,0.85,biomedclip,d0480,good
0.7363600783381338,0.7,0.77,0.7368913441914937,0.71,0.77,biomedclip,d0481,moderate
0.8109057617378538,0.79,0.83,0.8117469082270404,0.79,0.84,biomedclip,d0482,good
0.7359889618728881,0.7,0.77,0.7356232389535651,0.7,0.77,biomedclip,d0483,moderate
0.8340806379201006,0.81,0.86,0.838886710041594,0.82,0.86,biomedclip,d0484,good
0.8040339203148643,0.78,0.83,0.8039222256712907,0.78,0.83,biomedclip,d0485,good
0.8454362102975571,0.82,0.87,0.864888572187428,0.85,0.88,biomedclip,d0486,good
0.8310563821956484,0.81,0.85,0.8363422940926025,0.81,0.86,biomedclip,d0487,good
0.7897232295507842,0.76,0.82,0.7895583147082095,0.76,0.82,biomedclip,d0488,good
0.8267906264605133,0.8,0.85,0.8271341855522512,0.8,0.85,biomedclip,d0489,good
0.8341571707225178,0.81,0.86,0.8375169156383002,0.82,0.86,biomedclip,d0490,good
0.8427099577216465,0.82,0.86,0.8467807484287936,0.83,0.87,biomedclip,d0491,good
0.850020067835727,0.82,0.87,0.8652244727905887,0.85,0.88,biomedclip,d0492,good
0.7671574999075963,0.74,0.8,0.7670249800835649,0.74,0.8,biomedclip,d0493,good
0.8314550135247415,0.81,0.85,0.8375203492126202,0.82,0.86,biomedclip,d0494,good
0.8332923104152054,0.81,0.85,0.835197658214549,0.81,0.86,biomedclip,d0495,good
0.7940621326397863,0.77,0.82,0.7978938429826683,0.77,0.82,biomedclip,d0496,good
0.8170548686302522,0.79,0.84,0.8183801044483217,0.79,0.84,biomedclip,d0497,good
0.8830613274720249,0.87,0.9,0.8846263206689693,0.87,0.9,biomedclip,d0498,good
0.8240908075409328,0.8,0.85,0.8291632511631377,0.81,0.85,biomedclip,d0499,good
0.8523574937864815,0.83,0.87,0.8528829855366181,0.83,0.87,biomedclip,d0500,good
0.8157456653139491,0.79,0.84,0.823146655761129,0.8,0.85,biomedclip,d0501,good
0.8221314011689697,0.79,0.85,0.8355208858055815,0.81,0.86,biomedclip,d0502,good
0.8404819008701248,0.82,0.86,0.8455347479934694,0.82,0.87,biomedclip,d0503,good
0.797384195002946,0.77,0.82,0.8071670501774452,0.78,0.83,biomedclip,d0504,good
0.8334973048464737,0.81,0.86,0.838529529786639,0.82,0.86,biomedclip,d0505,good
0.7890913604358657,0.76,0.82,0.7891706417051833,0.76,0.82,biomedclip,d0506,good
0.7951949475015694,0.77,0.82,0.7986860819055852,0.77,0.82,biomedclip,d0507,good
0.8004754768877697,0.77,0.83,0.8009903194797054,0.78,0.83,biomedclip,d0508,good
0.8057090311371634,0.78,0.83,0.8054323123107131,0.78,0.83,biomedclip,d0509,good
0.8374890941569665,0.82,0.86,0.8371695126474585,0.82,0.86,biomedclip,d0510,good
0.7811216165885029,0.75,0.81,0.7870011549204525,0.76,0.81,biomedclip,d0511,good
